Person_ID,Gender,Age,LengthOfService,Admin Role,International Assignee,Is Mobile,YearlyPay
15416,man,41.30980443,9.585791617,0,1,1,117388.0649
15417,man,31.85254289,10.99073859,0,0,1,77945.86407
15418,man,40.37785736,8.15811819,0,0,1,66032.42373
15419,man,26.52697722,6.749854625,0,0,1,1768593.98
15420,man,37.06910958,12.67004157,0,0,1,63186.50454
15421,man,30.49328626,11.15689483,0,0,1,59914.50353
15422,man,30.42302813,8.516399514,0,0,1,70286.7396
15423,man,36.37538921,7.843725207,0,0,1,55952.54051
15424,man,26.12718368,7.077755704,0,0,1,40213.0026
15425,man,41.21152475,11.70653832,0,0,1,90109.07964
15426,man,42.42653394,9.478552362,0,1,1,196559.115
15427,man,38.29118094,11.12796596,0,0,1,95336.239
15428,man,32.52752689,8.879906547,0,0,1,53471.20979
15429,man,39.29013395,7.602647713,1,1,1,119507.2071
15430,man,22.37170041,13.91272772,0,1,1,93107.84064
15431,man,32.79157707,11.93810097,0,0,1,165911.9281
15432,man,35.17942719,10.50925343,0,0,1,142835.4762
15433,man,36.3187063,9.232542055,0,0,0,146827.7076
15434,man,35.69804739,7.530517514,0,0,1,74748.52484
15435,man,33.9430378,9.665843069,0,0,0,72200.58525
15436,man,29.57493011,15.87452949,0,0,1,58687.08491
15437,man,39.33366903,11.73569295,0,0,1,90396.75359
15438,man,38.43181574,12.25825313,0,0,1,90354.00795
15439,man,31.05965204,13.1495016,0,1,1,192586.7103
15440,man,36.28199701,6.637836063,0,0,0,77643.22007
15441,man,38.13812501,9.413300958,0,0,0,77001.33722
15442,man,37.8827353,8.754977156,0,0,1,59048.44945
15443,man,40.18832411,9.223531042,0,0,1,84081.68958
15444,man,30.52478793,7.273940666,0,0,0,72122.22237
15445,man,31.3127647,10.01858728,0,0,1,54032.28792
15446,man,32.13320979,8.872022998,0,0,1,130075.1417
15447,man,42.7341498,10.55190298,0,0,1,90037.11413
15448,man,40.0901513,9.434363178,0,0,0,59354.94366
15449,man,28.22384821,12.30576418,0,0,1,76258.11925
15450,man,42.54161921,12.37899935,0,0,1,93524.84309
15451,man,27.4920079,12.35645874,0,0,1,74986.65306
15452,man,32.83445117,13.48191466,1,1,1,67241.60625
15453,man,31.38194276,9.256010763,0,1,1,96802.08293
15454,man,28.67384849,14.58191496,0,0,1,90387.29716
15455,man,44.17760982,16.1408325,0,0,1,74144.55988
15456,man,30.25404752,8.107760611,0,0,0,65099.0907
15457,man,38.92276427,9.496333338,0,1,1,95817.33535
15458,man,34.49752442,8.738150801,0,0,1,76168.39091
15459,man,30.41404696,11.14124186,0,0,1,59814.05052
15460,man,31.87574728,9.16737612,0,0,0,55583.4686
15461,man,32.2829503,9.812013507,0,0,1,99411.62527
15462,man,36.4684444,7.769973582,0,0,1,99078.47667
15463,man,38.73815037,9.077279102,0,0,1,163061.9209
15464,man,34.12016024,10.07965429,1,0,0,43956.18726
15465,man,38.70760334,9.49315344,0,0,1,92320.65187
15466,man,35.81811982,6.185707836,1,0,1,43833.94369
15467,man,36.95682008,6.343906743,0,0,1,95393.73623
15468,man,29.79681228,9.026779722,0,0,1,71207.48297
15469,man,42.98334285,7.363094592,0,0,0,88019.77956
15470,man,43.57875599,7.164115617,0,0,0,87017.68736
15471,man,30.40331635,10.4419074,0,0,1,53651.6877
15472,man,32.42219403,7.750014206,0,0,1,52056.42884
15473,man,36.93319172,6.192318481,0,0,1,55474.10768
15474,man,36.75117442,4.467379255,0,0,1,89066.64726
15475,man,38.00637641,11.33293223,0,0,0,64312.59571
15476,man,33.63553338,12.03511005,0,0,0,85401.06353
15477,man,40.05424005,10.35463052,0,0,1,85915.74036
15478,man,33.19620496,10.4840328,0,0,0,58508.12646
15479,man,30.32363064,13.02893591,0,0,1,72235.00711
15480,man,35.05697208,10.05216115,0,1,1,110780.2858
15481,man,29.56128636,10.78343911,0,0,1,155519.2655
15482,man,28.98220531,10.43749597,0,0,1,73345.98433
15483,man,32.10155155,7.609437728,0,1,1,169677.62
15484,man,35.4323343,10.08244813,0,0,1,89700.47227
15485,man,31.44921707,10.26709455,0,0,0,70962.07062
15486,man,35.26555681,9.331983872,0,0,1,137544.1742
15487,man,31.41497077,10.15256417,0,0,0,51540.94569
15488,man,34.52392586,12.25371352,0,0,0,156195.9557
15489,man,36.9626337,3.899627568,0,1,1,67747.60539
15490,man,29.80556349,8.350867751,0,0,1,144508.1783
15491,man,40.82068344,13.44743421,0,0,1,67905.33667
15492,man,37.34082575,4.356052098,0,0,0,73094.02541
15493,man,41.34862823,6.333949675,0,0,1,1106225.71
15494,man,37.92798486,11.5618089,0,0,1,62743.61738
15495,man,39.02708992,9.275632821,0,0,1,143595.7041
15496,man,37.72968349,13.44957369,0,0,1,81874.74394
15497,man,34.90349553,9.630316584,0,0,1,57189.20556
15498,man,34.60030375,10.76554987,0,0,1,126505.5724
15499,man,31.48423386,11.77025724,0,1,1,188659.0309
15500,man,33.33360882,10.23133168,0,0,1,137378.702
15501,man,39.38174771,14.05701961,0,0,1,92869.13231
15502,man,33.36223162,11.78198381,0,0,0,76071.26031
15503,man,34.55026724,8.417219941,0,0,0,79300.01622
15504,man,31.0979656,9.195215213,0,0,1,73145.67594
15505,man,42.9883956,12.87951857,0,0,1,109210.871
15506,man,34.57715343,9.5757763,0,1,1,98699.4277
15507,man,30.80953472,12.64308038,0,0,1,56482.20537
15508,man,41.4597409,9.795616085,0,0,0,103640.7206
15509,man,36.90071082,9.464079994,0,0,1,90094.72762
15510,man,40.32523233,8.796351147,0,0,0,77804.77712
15511,man,32.54224296,10.15035503,0,0,1,88944.96492
15512,man,36.89844409,9.517691528,0,0,1,58800.30064
15513,man,36.54121127,8.254233792,0,0,1,70060.65721
15514,man,28.74228694,8.509501385,0,0,1,60835.51969
15515,man,39.28744241,8.170769146,0,0,1,138640.3719
15516,man,35.22681331,9.37465807,0,0,1,78487.66621
15517,man,30.50267658,9.97020773,0,0,1,73660.21011
15518,man,35.90890452,10.74458639,0,0,1,60772.06874
15519,man,33.00869442,12.89670915,0,0,1,149276.467
15520,man,32.87708493,10.62501281,0,0,0,73319.86529
15521,man,37.37986191,9.135769378,0,0,0,84098.56832
15522,man,32.40152898,9.274208363,0,0,0,63310.48554
15523,man,39.54214318,13.07301512,0,0,1,65899.41074
15524,man,33.71277576,9.027148777,0,0,1,133478.2393
15525,man,38.33494558,9.009503034,0,0,0,149077.7173
15526,man,42.2714218,9.05387921,0,0,0,81052.32619
15527,man,38.48276057,6.926961892,0,0,0,80568.9657
15528,man,32.98696596,8.500710481,0,0,1,53694.02129
15529,man,37.18448786,12.43609016,0,0,0,64717.22966
15530,man,34.2749619,7.584151927,0,0,1,73176.4077
15531,man,31.39345947,11.33487829,0,1,1,67105.52883
15532,man,25.47486242,12.17293673,0,0,1,72710.21567
15533,man,35.94651228,9.553519317,0,0,0,60139.65454
15534,man,45.67868665,9.654875215,0,0,1,91117.44122
15535,man,42.56193328,7.939987597,0,0,0,89053.21801
15536,man,42.27091077,11.70230075,0,0,0,94808.45573
15537,man,26.80727349,12.30814285,0,0,1,67143.53811
15538,man,27.04495598,10.53689954,0,0,0,66382.97627
15539,man,31.53037728,14.12669183,0,0,1,83107.55494
15540,man,30.60738942,13.17017978,0,0,1,90163.95271
15541,man,30.96203518,11.98728053,0,1,1,68186.08802
15542,man,33.09393944,6.446588537,1,0,1,48399.71716
15543,man,39.04686287,10.51500621,0,0,1,94953.63258
15544,man,36.39915667,9.432594947,0,0,1,80019.51191
15545,man,37.63508989,11.96026171,0,0,1,96238.72807
15546,man,23.16780928,10.19116132,0,0,1,51201.75977
15547,man,37.56523059,7.365693653,1,0,0,42387.36517
15548,man,35.45805895,10.14811626,1,0,1,75633.16112
15549,man,38.13139284,11.4399698,0,0,1,85885.64112
15550,man,31.28179363,9.330768297,0,0,1,73670.93045
15551,man,36.63860166,10.49608091,0,0,1,95147.98421
15552,man,31.11999648,14.56332575,0,0,0,86788.77003
15553,man,22.46598008,8.419751728,0,0,1,110519.0142
15554,man,37.37977785,7.575200736,0,0,1,99681.92505
15555,man,30.49490273,8.598662346,0,0,0,66433.04323
15556,man,35.07281491,3.799280647,0,0,1,63770.29688
15557,man,39.49381129,9.185663116,0,0,1,66549.65013
15558,man,36.67659609,9.519164988,0,0,1,80544.54408
15559,man,39.80333881,10.65589499,0,0,1,63252.60973
15560,man,33.562661,9.601675355,0,1,1,107854.1688
15561,man,20.0302,11.61283173,0,0,1,65082.33167
15562,man,41.2522896,12.60641087,0,0,0,86709.77568
15563,man,29.13955926,5.281904041,0,0,1,106222.5709
15564,man,29.82167522,9.827875038,0,0,1,65604.02461
15565,man,38.47906554,9.917049035,0,0,1,166582.4988
15566,man,37.47404355,8.463518307,0,0,0,145269.169
15567,man,32.71369529,8.682002616,0,0,1,53666.23744
15568,man,26.78218868,9.375289088,0,0,1,144397.4778
15569,man,42.87230824,13.01582884,0,0,1,70622.84686
15570,man,34.84972386,10.4003853,0,0,1,89689.17445
15571,man,29.99517085,7.515225269,0,0,1,48961.2864
15572,man,30.34430314,8.394833436,0,0,1,145631.2415
15573,man,40.36648326,9.411199713,0,0,1,167389.0751
15574,man,33.81903482,11.57210013,0,0,1,80996.40474
15575,man,36.18575089,8.801217458,0,0,1,78332.67668
15576,man,32.08015399,10.09059885,0,0,1,85708.96337
15577,man,39.26857879,9.765355387,0,0,1,93594.96962
15578,man,33.90927236,9.365767798,0,0,0,80548.19025
15579,man,43.82963849,8.791961047,0,0,1,86958.48451
15580,man,36.04578978,10.939779,0,1,1,121624.7418
15581,man,42.91646138,9.435717718,0,0,1,87821.19091
15582,man,34.19358164,6.264597924,0,0,1,71780.6623
15583,man,31.84519614,7.902239919,0,0,0,133701.6618
15584,man,26.19254168,12.05243064,1,0,0,45171.9491
15585,man,32.20604969,8.084648326,0,0,1,147212.0029
15586,man,29.87898954,12.71994708,0,0,1,79037.54955
15587,man,35.18864326,6.430428745,0,0,1,71412.23097
15588,man,37.36642433,12.55012067,0,0,1,97071.60235
15589,man,34.04095794,12.7458896,0,1,1,116173.585
15590,man,34.918432,9.947278856,0,0,0,55810.54431
15591,man,36.09480065,8.140180568,0,0,1,61630.85036
15592,man,30.13560765,9.689308105,0,0,1,52118.68912
15593,man,22.36144354,8.87616915,0,0,1,43078.78849
15594,man,20.20678336,9.458394878,0,0,1,60711.09359
15595,man,38.12446825,8.858558064,0,1,1,101315.8017
15596,man,39.97714131,9.211303518,0,0,0,133588.6967
15597,man,39.95199781,10.64862742,0,1,1,196853.3075
15598,man,45.09698991,7.469551176,0,0,1,85841.66452
15599,man,37.11992779,12.68564801,0,0,1,176242.0619
15600,man,39.01228043,9.056627299,0,0,1,94342.31021
15601,man,33.56276015,9.705720325,0,1,1,206497.3118
15602,man,36.35362183,11.1690288,0,1,1,112508.3274
15603,man,31.49166093,11.55969332,0,0,1,88087.74207
15604,man,36.80309698,9.405804374,0,0,0,74987.31317
15605,man,33.16288,9.424080206,0,0,1,60402.18618
15606,man,44.47158033,12.34826748,0,1,1,127573.0078
15607,man,47.14131907,9.394050257,0,0,1,105166.6292
15608,man,42.78269671,7.942732386,0,0,1,143365.9409
15609,man,39.05423302,4.945451663,0,0,1,81569.2986
15610,man,32.60219406,13.77262894,0,0,0,78223.33018
15611,man,25.96602145,11.1876715,0,0,1,80718.66263
15612,man,41.61297963,6.886378677,0,0,1,61297.27512
15613,man,27.65227979,10.33233337,0,0,1,80935.14629
15614,man,32.63496777,12.18963954,0,0,1,81306.50687
15615,man,34.44422342,9.115596305,0,0,1,86372.57376
15616,man,34.18339377,10.92838802,0,1,1,102045.6774
15617,man,38.68655456,8.27822589,0,0,0,83799.4523
15618,man,35.34860244,6.404558898,0,0,0,87018.25656
15619,man,35.69537865,8.732233553,0,0,1,56504.9449
15620,man,32.13848158,6.884428561,0,0,1,90830.00871
15621,man,35.97288957,12.7350743,0,0,1,78434.74663
15622,man,37.46747585,6.396262678,0,0,1,60486.83921
15623,man,39.3356982,9.063857962,0,0,0,86217.68954
15624,man,35.20046897,7.294064876,0,0,1,73577.37912
15625,man,30.62295038,9.340911239,0,0,1,84281.97888
15626,man,36.87723496,9.942033777,0,0,1,81717.64034
15627,man,34.42873153,11.7971384,0,0,1,168071.8379
15628,man,32.61917311,11.02892711,0,0,1,78942.18692
15629,man,43.98320567,6.931862746,0,0,1,83188.40819
15630,man,33.75143537,11.48313175,0,0,1,128202.8527
15631,man,28.2719405,9.009487907,0,0,0,73270.27665
15632,man,33.73407673,7.463822352,0,0,1,81642.69475
15633,man,34.91305254,13.098855,0,0,1,66742.98952
15634,man,30.70927641,11.97925263,0,0,0,81904.98107
15635,man,30.908854,12.26744189,0,0,1,82917.92801
15636,man,28.94826172,10.23445051,1,0,0,42237.59176
15637,man,25.52117878,11.00070254,0,0,1,70394.29178
15638,man,32.26879388,10.62098833,0,0,1,77667.14354
15639,man,33.36087307,11.72849762,0,0,1,63546.88419
15640,man,37.09070169,6.025392152,0,0,1,94568.57737
15641,man,30.98616079,10.58038096,0,0,1,157009.4498
15642,man,34.37557969,8.220623661,0,0,0,78674.44166
15643,man,36.83483601,9.213281191,0,0,0,147569.6259
15644,man,32.83985669,9.261641409,0,0,1,54586.81604
15645,man,31.78408969,5.520275882,0,0,0,45809.72571
15646,man,33.16541397,10.80185324,0,0,0,128368.1491
15647,man,32.90960469,12.92217508,0,0,1,149210.8395
15648,man,29.44280271,9.578062012,0,0,0,53655.72369
15649,man,42.83120719,10.64241314,0,0,0,143186.7973
15650,man,37.48327942,12.38476569,0,0,0,83744.21569
15651,man,27.36437063,8.110524391,1,0,1,43608.30182
15652,man,43.40467295,8.464477354,0,1,1,75917.75891
15653,man,39.72621282,9.960010263,0,0,1,85164.29375
15654,man,38.9631373,11.40155934,0,0,1,153109.1631
15655,man,34.36990833,8.006762504,0,0,1,59679.55686
15656,man,33.29251147,10.37603276,0,0,1,102212.7998
15657,man,40.57507315,6.80794634,0,0,1,78308.74478
15658,man,38.8144635,12.38830839,0,1,1,76899.34656
15659,man,38.59319745,12.77715997,0,1,1,229948.4326
15660,man,45.30432803,10.61027103,0,0,1,160297.5505
15661,man,29.28645622,9.017035482,0,0,1,79979.91115
15662,man,31.63952207,9.889778155,0,0,1,53920.04296
15663,man,37.11931352,11.6543948,0,1,1,98585.64376
15664,man,33.66278476,9.824948476,0,0,0,72197.34834
15665,man,34.39991324,11.18261304,0,0,1,165398.0311
15666,man,40.55953055,9.334478716,0,0,1,84775.43765
15667,man,36.02329014,8.673358783,0,0,1,156542.9804
15668,man,34.12883288,12.32517942,0,0,1,108162.1953
15669,man,31.5503319,11.12709541,0,0,0,72745.41036
15670,man,37.44790241,13.15914726,0,0,0,106284.4096
15671,man,37.96400454,11.46461031,0,0,1,62384.16156
15672,man,31.55292005,11.02810248,0,0,0,48678.71625
15673,man,31.03629348,11.59467397,0,0,0,114101.4017
15674,man,28.45395846,7.901665079,0,0,1,77399.28788
15675,man,38.29973092,8.276926079,0,0,0,74347.93575
15676,man,40.79617174,9.828892328,0,0,0,60546.00974
15677,man,31.76421157,7.647352051,1,1,1,58592.37005
15678,man,30.73460156,11.3970049,0,0,1,160165.6747
15679,man,36.26503981,11.4429622,0,0,0,78359.6743
15680,man,28.82509805,10.60781475,0,1,1,202633.4576
15681,man,32.65091407,11.57399495,0,0,0,86210.15065
15682,man,38.18901118,11.52901529,0,0,0,93019.76153
15683,man,35.32303778,13.36474732,0,0,1,112111.1042
15684,man,41.33256514,9.355160517,0,0,1,85251.41485
15685,man,34.9823487,8.617322165,0,0,0,53211.86832
15686,man,32.86798929,7.924876305,0,0,1,71817.19169
15687,man,44.77878982,14.51914213,0,0,0,161584.1961
15688,man,36.68416558,10.65099097,0,0,0,89106.5244
15689,man,35.97101933,3.431780465,0,0,1,48975.22039
15690,man,36.4883078,8.034088636,0,0,0,141737.984
15691,man,33.77603253,11.23468813,0,0,0,117074.8967
15692,man,29.13988559,6.17063536,0,1,1,57394.47151
15693,man,35.01109361,13.27693825,0,0,0,63435.04697
15694,man,32.15934107,10.63769949,0,0,1,138336.378
15695,man,34.95842115,8.091734727,0,0,0,139554.6121
15696,man,33.78829782,7.308276886,1,0,1,545660.102
15697,man,37.03984725,12.2557378,0,0,1,96109.29224
15698,man,32.98702442,10.78873768,0,0,0,73764.42885
15699,man,26.66566093,9.436768976,0,0,0,75886.69631
15700,man,40.53835811,8.665924621,0,0,1,142091.9216
15701,man,40.87139502,13.48998632,0,0,1,185698.0802
15702,man,39.18558793,13.37714791,0,1,1,113475.461
15703,man,28.97540204,13.20630404,0,0,1,88279.44454
15704,man,39.49486039,10.32831887,0,0,1,85685.25241
15705,man,37.53493613,12.67116067,0,0,1,139481.1708
15706,man,41.32502643,8.841105976,0,0,1,62406.90957
15707,man,37.73991661,7.099007325,0,0,1,134952.7602
15708,man,31.94718236,10.1688862,0,0,1,156765.0054
15709,man,31.33754376,10.49868186,0,0,1,88301.54614
15710,man,31.19693137,10.29271029,0,0,1,135167.8873
15711,man,46.76306398,5.005407649,0,1,1,112538.3941
15712,man,36.61612474,9.106917883,0,0,1,88950.48521
15713,man,34.51273674,7.493194278,0,0,0,89003.38129
15714,man,37.45532875,11.99148519,0,0,0,81202.68112
15715,man,33.00488187,8.564165919,0,1,1,111227.365
15716,man,42.93043184,8.011860507,0,0,0,100904.7674
15717,man,39.2775259,6.972049887,0,0,1,88005.9479
15718,man,34.19085808,9.290005928,0,0,1,156439.2187
15719,man,42.680361,9.877282448,0,0,1,70728.69546
15720,man,34.9064422,13.27425995,0,0,1,86094.31302
15721,man,37.26702764,9.344564141,0,0,1,90265.24989
15722,man,37.52226739,8.590172391,0,1,1,207645.3363
15723,man,33.6504034,9.930904905,0,0,1,120034.3151
15724,man,38.91559308,11.64768096,0,0,0,90815.28151
15725,man,34.84475303,9.84401292,0,0,1,57411.98448
15726,man,27.3223667,10.35851372,0,0,1,71191.74814
15727,man,35.87010615,7.703490692,0,0,1,67947.19589
15728,man,32.14575721,8.613433858,0,1,1,93965.2596
15729,man,28.98354313,11.38825049,0,0,1,86908.70592
15730,man,40.06678645,10.02409528,0,0,1,85711.37556
15731,man,30.0371757,12.16851699,0,0,1,77663.0571
15732,man,38.09691076,7.768541321,0,0,1,133510.3653
15733,man,32.49549782,9.56864654,0,0,1,75654.05459
15734,man,34.52562692,10.38350688,0,0,1,89265.41446
15735,man,37.60510155,10.4968287,0,1,1,104082.8818
15736,man,42.45250531,12.26510355,0,1,1,234503.3372
15737,man,34.8289505,8.383194194,0,1,1,201764.5819
15738,man,31.28448303,13.8122846,0,1,1,104577.2702
15739,man,34.49507664,10.4280915,0,0,0,54954.78509
15740,man,41.90168519,15.03256051,0,0,1,111876.3173
15741,man,48.58757353,10.33884065,0,0,0,73751.73987
15742,man,26.66808745,10.57513813,0,0,1,149731.6361
15743,man,31.80306376,9.050621784,0,0,0,138807.3816
15744,man,36.1051207,10.45361818,0,0,0,87914.49588
15745,man,26.94282068,11.22154329,0,0,0,67129.61102
15746,man,23.54193,11.79858878,0,0,1,69160.9432
15747,man,34.18165412,12.50761049,0,0,1,83775.58772
15748,man,32.45668893,12.16515482,0,0,1,90450.18665
15749,man,41.63239124,4.803951013,0,0,1,84272.50632
15750,man,31.41342126,11.72302716,0,0,1,88323.69432
15751,man,31.61351447,7.547469818,0,0,1,79309.50974
15752,man,33.02480401,7.548801346,0,0,1,47947.3828
15753,man,41.99639591,6.532490805,0,0,1,134700.8046
15754,man,37.06722792,9.985970668,0,0,1,91445.81089
15755,man,39.66689527,11.60184166,0,0,0,141938.1777
15756,man,39.49665408,12.09654982,0,0,1,98734.89858
15757,man,36.02433642,10.27591494,0,1,1,119583.0058
15758,man,33.55061851,12.82855483,0,0,1,93040.75351
15759,man,27.56484711,4.480128708,0,0,1,57165.02326
15760,man,34.88754574,4.666206337,0,0,1,75833.59146
15761,man,31.94995314,11.14401758,0,0,1,90131.14163
15762,man,34.50887434,12.18542271,0,0,1,83044.41965
15763,man,42.1216272,11.04494396,0,0,0,93401.83961
15764,man,27.26639022,6.836328933,0,0,0,102337.9244
15765,man,33.00329229,13.25346882,0,0,1,93184.53918
15766,man,41.12972436,11.69065464,0,0,1,66172.04353
15767,man,35.62383364,7.369022388,0,1,1,105376.8388
15768,man,25.99090128,11.51289449,0,0,0,52482.38425
15769,man,37.11426216,11.76473426,0,1,1,117878.7475
15770,man,33.58483206,13.49769085,0,0,1,65834.9337
15771,man,36.04307029,5.782367866,0,0,0,115176.0154
15772,man,25.6789822,9.38569591,0,0,1,66598.2
15773,man,36.39745887,8.026987728,0,0,1,86181.50159
15774,man,39.45626605,3.318391565,0,0,0,122602.8811
15775,man,37.38200778,11.77562233,0,0,1,152042.824
15776,man,40.58492937,8.982081701,0,1,1,134747.4625
15777,man,30.95122187,6.599512005,0,0,1,88421.73922
15778,man,38.45895315,6.626016086,0,0,0,79852.14828
15779,man,32.24462236,8.5851711,0,1,1,196835.544
15780,man,34.14441739,6.871834743,0,1,1,107307.9876
15781,man,38.62139078,10.19019719,0,0,1,84343.02259
15782,man,34.06854437,6.899841978,0,1,1,192097.4614
15783,man,30.99780314,11.24161723,0,0,1,77442.78826
15784,man,35.86742548,9.267630727,0,0,0,82617.33859
15785,man,23.33614416,8.303255828,0,0,0,57046.88655
15786,man,40.36469919,10.38743035,1,0,0,57412.07776
15787,man,34.97292762,7.335395513,0,0,1,148036.3248
15788,man,31.5467081,9.229425113,0,0,1,75739.61725
15789,man,35.97485019,9.550971071,1,1,1,53242.06275
15790,man,40.76336419,11.08889863,0,0,1,65056.49793
15791,man,38.13886109,14.65878992,0,0,1,92434.87588
15792,man,32.915958,10.20367686,0,0,1,55911.47158
15793,man,32.50702466,10.18012095,0,0,1,88362.12518
15794,man,32.7922763,5.913847729,0,0,1,76955.03211
15795,man,37.37953134,10.36904882,0,0,0,119343.6355
15796,man,30.00240506,12.11703001,0,0,1,87420.15199
15797,man,34.72178664,9.146611992,0,0,1,52196.07082
15798,man,30.54727953,9.450827633,0,0,1,130180.0618
15799,man,42.57517654,8.020906266,0,0,1,84150.6046
15800,man,32.9939616,7.155958937,1,0,0,40646.47802
15801,man,32.44780272,10.21732071,0,0,1,77017.9934
15802,man,33.21024987,11.42754356,0,0,1,142455.7533
15803,man,30.56161926,8.585747708,0,0,1,82094.48653
15804,man,34.36968828,8.654547047,0,0,0,79596.47156
15805,man,41.05037259,7.765736817,0,1,1,132377.1512
15806,man,36.58163975,12.20078866,0,0,1,135968.0008
15807,man,35.58710414,12.90332891,1,1,1,106348.2089
15808,man,29.75570047,10.53488305,1,0,0,51648.99926
15809,man,39.00321048,11.54922796,0,0,1,69093.65892
15810,man,39.0967934,9.111317608,0,0,1,82027.34435
15811,man,27.88196931,7.032099193,0,1,1,63215.33531
15812,man,35.2651347,9.05115434,0,0,0,94045.28744
15813,man,39.20966652,11.24242965,0,0,0,140799.3078
15814,man,23.09435726,10.25715298,1,0,1,80341.22249
15815,man,36.56162999,10.82520614,0,0,1,167464.5804
15816,man,45.15829506,8.361027029,0,0,0,76184.79587
15817,man,34.33287936,10.55949904,0,0,1,89410.33617
15818,man,39.7833749,11.4862998,0,0,1,97855.70013
15819,man,36.55268563,8.657432313,0,0,1,57554.79452
15820,man,34.85999731,8.816935409,0,0,1,56045.19784
15821,man,35.84908134,10.0956938,0,0,1,93075.25659
15822,man,31.78260302,6.07459731,0,0,1,68410.88043
15823,man,42.34371997,9.714046864,0,0,1,87754.66367
15824,man,39.11171444,7.679046904,0,0,1,88595.28495
15825,man,37.62682371,11.44977409,0,0,1,85302.14733
15826,man,30.292839,11.05703663,0,0,1,85623.26765
15827,man,36.25061029,10.78253104,0,0,1,144753.309
15828,man,27.84696841,11.64018015,0,0,1,156351.8146
15829,man,37.20877938,9.962488598,0,0,1,81663.85564
15830,man,28.30404392,10.61844363,0,0,0,53766.77199
15831,man,24.10491732,11.64311067,0,0,1,69521.82165
15832,man,31.71804705,7.570595173,0,0,1,51078.86306
15833,man,43.45262571,11.73829833,0,0,0,65185.86794
15834,man,29.83792042,10.35645322,0,1,1,64813.8785
15835,man,35.05298313,9.230610419,0,0,1,70035.7965
15836,man,32.86748724,10.43716721,0,0,1,61430.19049
15837,man,35.88714367,12.02461502,0,0,0,91257.66824
15838,man,40.50790263,11.16919018,0,0,1,101874.3316
15839,man,28.7479573,11.60280793,1,0,0,74001.38446
15840,man,44.98108504,7.414392731,0,0,0,89206.0027
15841,man,31.22563589,10.46743774,0,0,1,76093.05915
15842,man,32.75208446,7.974505393,0,0,0,77462.64737
15843,man,34.3696021,9.795684022,0,0,1,56862.75872
15844,man,30.41568899,10.8554977,0,0,1,75944.92114
15845,man,32.30674226,9.156451433,0,0,1,76483.70494
15846,man,37.02643674,11.67613642,0,0,1,67228.62186
15847,man,26.55134869,11.80287375,0,0,1,51412.4474
15848,man,29.49164524,8.99321869,0,1,1,107832.0488
15849,man,36.51236771,10.68009727,0,0,1,107165.6761
15850,man,42.97182843,10.07571911,0,0,0,141072.3724
15851,man,27.95382738,12.82566676,0,0,1,139402.2139
15852,man,48.30377654,11.72021639,0,0,1,99113.9108
15853,man,40.53574291,12.84495214,0,0,0,167996.6124
15854,man,36.19521188,8.997041183,0,1,1,3105214.124
15855,man,37.28658174,9.74018815,0,0,1,81764.02058
15856,man,34.09628288,7.827714067,0,0,1,59144.96432
15857,man,25.4506964,5.608542323,0,1,1,169182.4116
15858,man,33.49242871,9.055136217,0,0,1,75691.94969
15859,man,32.02319441,7.439041537,0,0,1,51200.27484
15860,man,35.84257079,11.76961665,0,0,1,97333.8312
15861,man,36.90700496,7.953591996,0,0,1,88478.97749
15862,man,34.90172723,6.142613837,0,0,1,120674.1883
15863,man,35.58599841,13.90124067,0,0,0,59612.09882
15864,man,37.68987537,7.579162571,1,0,1,91710.7409
15865,man,35.15015892,8.365862503,0,0,1,85488.98525
15866,man,31.20752084,13.27989818,0,0,0,154631.8325
15867,man,46.02536388,9.538708144,0,0,1,101174.1859
15868,man,38.82363906,7.027334801,0,0,1,99906.87739
15869,man,42.06262257,8.183564101,0,0,1,62522.93347
15870,man,31.74966605,9.481486767,0,0,0,78280.48763
15871,man,38.92144773,8.702192713,0,1,1,71900.49565
15872,man,38.23611713,7.749239243,0,0,1,57718.55195
15873,man,35.68413188,10.4807878,0,0,0,98093.97402
15874,man,45.72420204,10.01523654,0,0,0,87020.53701
15875,man,32.66016773,8.768930758,0,0,0,55867.10097
15876,man,33.15468705,8.7453221,0,0,1,131175.1921
15877,man,30.84718074,12.42766733,0,0,0,74322.85371
15878,man,37.41477501,10.25185348,0,0,0,86401.99161
15879,man,32.86969012,9.127834698,0,1,1,202277.8577
15880,man,45.01807695,9.428930691,0,0,1,102517.1522
15881,man,39.45426231,8.135744201,1,1,1,108958.0659
15882,man,32.71084636,10.57790195,0,0,1,61450.37478
15883,man,32.6664815,10.03832789,0,0,1,100512.4423
15884,man,37.82663654,10.63958176,0,0,1,61489.32948
15885,man,33.94812179,10.29624867,0,0,1,78982.43149
15886,man,35.3272496,9.323862395,0,1,1,184657.5272
15887,man,29.71810343,7.18707879,0,0,0,62441.0939
15888,man,39.19460152,9.703722404,0,0,0,153458.2185
15889,man,30.42705008,14.04324275,0,0,1,57664.41746
15890,man,19.96293437,10.27162449,0,0,0,125074.1399
15891,man,39.31715287,10.6590622,0,0,0,92411.59422
15892,man,33.41718387,7.240087903,0,0,1,71312.29636
15893,man,41.59066649,12.09919053,0,0,1,72401.58899
15894,man,38.88552134,8.795306961,0,0,1,105151.7006
15895,man,33.13566924,11.42443607,0,0,1,80374.09462
15896,man,30.01226722,9.418989156,0,0,0,117545.6246
15897,man,41.50781504,10.14804968,0,0,1,80279.01012
